11688 2016-09-29 12:20:36,960 Starting script at 2016-09-29 12:20:36.960786
5856 2016-09-29 12:20:50,281 Done. Found 97 pids
5856 2016-09-29 12:20:50,281 Searching for EOS documents
5856 2016-09-29 12:20:50,491 Parsing 819 Non-Hardened 4G LTE M2M with Dual Radio 802.11n WiFi Router
5856 2016-09-29 12:20:50,491 http://www.cisco.com/c/en/us/support/routers/819-non-hardened-4g-lte-m2m-dual-radio-802-11n-wifi-router/model.html
5856 2016-09-29 12:20:50,491 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:50,962 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:51,162 Adding pid into db_q
5856 2016-09-29 12:20:51,162 Done. Found 0 pids
5856 2016-09-29 12:20:51,162 Searching for EOS documents
5856 2016-09-29 12:20:51,302 Parsing 819 Non-Hardened Integrated Services Router
5856 2016-09-29 12:20:51,302 http://www.cisco.com/c/en/us/support/routers/819-non-hardened-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:51,302 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:51,572 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:51,782 Adding pid into db_q
5856 2016-09-29 12:20:51,782 Done. Found 81 pids
5856 2016-09-29 12:20:51,782 Searching for EOS documents
5856 2016-09-29 12:20:51,922 Parsing 819 Non-Hardened Secure Multi-mode 4G LTE M2M ISR Router
5856 2016-09-29 12:20:51,932 http://www.cisco.com/c/en/us/support/routers/819-non-hardened-secure-multi-mode-4g-lte-m2m-isr-router/model.html
5856 2016-09-29 12:20:51,932 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:52,212 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:52,422 Adding pid into db_q
5856 2016-09-29 12:20:52,432 Done. Found 44 pids
5856 2016-09-29 12:20:52,432 Searching for EOS documents
5856 2016-09-29 12:20:52,582 Parsing 851 Integrated Services Router
5856 2016-09-29 12:20:52,582 http://www.cisco.com/c/en/us/support/routers/851-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:52,592 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:53,322 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:53,532 Adding pid into db_q
5856 2016-09-29 12:20:53,532 Done. Found 78 pids
5856 2016-09-29 12:20:53,532 Searching for EOS documents
5856 2016-09-29 12:20:53,682 Parsing 857 Integrated Services Router
5856 2016-09-29 12:20:53,682 http://www.cisco.com/c/en/us/support/routers/857-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:53,682 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:53,952 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:54,142 Adding pid into db_q
5856 2016-09-29 12:20:54,152 Done. Found 77 pids
5856 2016-09-29 12:20:54,152 Searching for EOS documents
5856 2016-09-29 12:20:54,312 Parsing 860 Integrated Services Routers
5856 2016-09-29 12:20:54,312 http://www.cisco.com/c/en/us/support/routers/860-integrated-services-routers-isr/model.html
5856 2016-09-29 12:20:54,312 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:54,713 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:54,893 Adding pid into db_q
5856 2016-09-29 12:20:54,893 Done. Found 19 pids
5856 2016-09-29 12:20:54,893 Searching for EOS documents
5856 2016-09-29 12:20:55,023 Parsing 860VAE-W Integrated Services Router
5856 2016-09-29 12:20:55,023 http://www.cisco.com/c/en/us/support/routers/860vae-w-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:55,023 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:55,323 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:55,513 Adding pid into db_q
5856 2016-09-29 12:20:55,513 Done. Found 45 pids
5856 2016-09-29 12:20:55,513 Searching for EOS documents
5856 2016-09-29 12:20:55,643 Parsing 861 Integrated Services Router
5856 2016-09-29 12:20:55,643 http://www.cisco.com/c/en/us/support/routers/861-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:55,643 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:55,903 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:56,093 Adding pid into db_q
5856 2016-09-29 12:20:56,093 Done. Found 72 pids
5856 2016-09-29 12:20:56,093 Searching for EOS documents
5856 2016-09-29 12:20:56,273 Parsing 861W Integrated Services Router
5856 2016-09-29 12:20:56,273 http://www.cisco.com/c/en/us/support/routers/861w-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:56,273 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:56,673 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:56,893 Adding pid into db_q
5856 2016-09-29 12:20:56,893 Done. Found 80 pids
5856 2016-09-29 12:20:56,893 Searching for EOS documents
5856 2016-09-29 12:20:57,023 Parsing 866VAE Integrated Services Router
5856 2016-09-29 12:20:57,023 http://www.cisco.com/c/en/us/support/routers/866vae-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:57,033 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:57,173 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:57,363 Adding pid into db_q
5856 2016-09-29 12:20:57,363 Done. Found 47 pids
5856 2016-09-29 12:20:57,363 Searching for EOS documents
5856 2016-09-29 12:20:57,513 Parsing 867 Integrated Services Router
5856 2016-09-29 12:20:57,513 http://www.cisco.com/c/en/us/support/routers/867-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:57,513 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:57,803 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:58,033 Adding pid into db_q
5856 2016-09-29 12:20:58,033 Done. Found 75 pids
5856 2016-09-29 12:20:58,033 Searching for EOS documents
5856 2016-09-29 12:20:58,173 Parsing 867VAE Integrated Services Router
5856 2016-09-29 12:20:58,173 http://www.cisco.com/c/en/us/support/routers/867vae-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:58,173 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:58,343 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:58,563 Adding pid into db_q
5856 2016-09-29 12:20:58,563 Done. Found 58 pids
5856 2016-09-29 12:20:58,563 Searching for EOS documents
5856 2016-09-29 12:20:58,713 Parsing 871 Integrated Services Router
5856 2016-09-29 12:20:58,713 http://www.cisco.com/c/en/us/support/routers/871-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:58,713 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:58,993 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:59,203 Adding pid into db_q
5856 2016-09-29 12:20:59,203 Done. Found 101 pids
5856 2016-09-29 12:20:59,203 Searching for EOS documents
5856 2016-09-29 12:20:59,363 Parsing 876 Integrated Services Router
5856 2016-09-29 12:20:59,363 http://www.cisco.com/c/en/us/support/routers/876-integrated-services-router-isr/model.html
5856 2016-09-29 12:20:59,363 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:20:59,663 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:20:59,853 Adding pid into db_q
5856 2016-09-29 12:20:59,863 Done. Found 97 pids
5856 2016-09-29 12:20:59,863 Searching for EOS documents
5856 2016-09-29 12:21:00,003 Parsing 877 Integrated Services Router
5856 2016-09-29 12:21:00,003 http://www.cisco.com/c/en/us/support/routers/877-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:00,003 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:00,343 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:00,543 Adding pid into db_q
5856 2016-09-29 12:21:00,543 Done. Found 101 pids
5856 2016-09-29 12:21:00,553 Searching for EOS documents
5856 2016-09-29 12:21:00,693 Parsing 878 Integrated Services Router
5856 2016-09-29 12:21:00,693 http://www.cisco.com/c/en/us/support/routers/878-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:00,703 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:01,103 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:01,303 Adding pid into db_q
5856 2016-09-29 12:21:01,303 Done. Found 94 pids
5856 2016-09-29 12:21:01,303 Searching for EOS documents
5856 2016-09-29 12:21:01,483 Parsing 880 3G Integrated Services Router
5856 2016-09-29 12:21:01,483 http://www.cisco.com/c/en/us/support/routers/880-3g-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:01,483 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:01,763 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:01,973 Adding pid into db_q
5856 2016-09-29 12:21:01,973 Done. Found 73 pids
5856 2016-09-29 12:21:01,973 Searching for EOS documents
5856 2016-09-29 12:21:02,133 Parsing 880 Integrated Services Routers
5856 2016-09-29 12:21:02,133 http://www.cisco.com/c/en/us/support/routers/880-integrated-services-routers-isr/model.html
5856 2016-09-29 12:21:02,133 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:02,383 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:02,583 Adding pid into db_q
5856 2016-09-29 12:21:02,583 Done. Found 24 pids
5856 2016-09-29 12:21:02,583 Searching for EOS documents
5856 2016-09-29 12:21:02,714 Parsing 880-Voice Integrated Services Router
5856 2016-09-29 12:21:02,724 http://www.cisco.com/c/en/us/support/routers/880-voice-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:02,724 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:03,114 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:03,324 Adding pid into db_q
5856 2016-09-29 12:21:03,324 Done. Found 43 pids
5856 2016-09-29 12:21:03,324 Searching for EOS documents
5856 2016-09-29 12:21:03,464 Parsing 880G Integrated Services Router
5856 2016-09-29 12:21:03,464 http://www.cisco.com/c/en/us/support/routers/880g-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:03,474 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:03,754 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:03,934 Adding pid into db_q
5856 2016-09-29 12:21:03,944 Done. Found 43 pids
5856 2016-09-29 12:21:03,944 Searching for EOS documents
5856 2016-09-29 12:21:04,074 Parsing 881 3G Integrated Services Router
5856 2016-09-29 12:21:04,074 http://www.cisco.com/c/en/us/support/routers/881-3g-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:04,074 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:04,354 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:04,554 Adding pid into db_q
5856 2016-09-29 12:21:04,554 Done. Found 51 pids
5856 2016-09-29 12:21:04,554 Searching for EOS documents
5856 2016-09-29 12:21:04,705 Parsing 881 3G with Dual Radio 802.11n WiFi Integrated Services Router
5856 2016-09-29 12:21:04,705 http://www.cisco.com/c/en/us/support/routers/881-3g-dual-radio-802-11n-wifi-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:04,705 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:05,005 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:05,195 Adding pid into db_q
5856 2016-09-29 12:21:05,195 Done. Found 46 pids
5856 2016-09-29 12:21:05,195 Searching for EOS documents
5856 2016-09-29 12:21:05,355 Parsing 881 Integrated Services Router
5856 2016-09-29 12:21:05,365 http://www.cisco.com/c/en/us/support/routers/881-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:05,365 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:05,635 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:05,845 Adding pid into db_q
5856 2016-09-29 12:21:05,845 Done. Found 104 pids
5856 2016-09-29 12:21:05,845 Searching for EOS documents
5856 2016-09-29 12:21:06,015 Parsing 881 Secure Fast Ethernet with Multi-Mode 4G LTE ISR Router
5856 2016-09-29 12:21:06,015 http://www.cisco.com/c/en/us/support/routers/881-secure-fast-ethernet-multi-mode-4g-lte-isr-router/model.html
5856 2016-09-29 12:21:06,025 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:06,325 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:06,515 Adding pid into db_q
5856 2016-09-29 12:21:06,515 Done. Found 41 pids
5856 2016-09-29 12:21:06,515 Searching for EOS documents
5856 2016-09-29 12:21:06,695 Parsing 881-CUBE Integrated Services Router
5856 2016-09-29 12:21:06,695 http://www.cisco.com/c/en/us/support/routers/881-cube-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:06,695 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:06,975 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:07,165 Adding pid into db_q
5856 2016-09-29 12:21:07,165 Done. Found 48 pids
5856 2016-09-29 12:21:07,165 Searching for EOS documents
5856 2016-09-29 12:21:07,315 Parsing 881SRST Integrated Services Router
5856 2016-09-29 12:21:07,315 http://www.cisco.com/c/en/us/support/routers/881srst-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:07,325 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:07,595 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:07,805 Adding pid into db_q
5856 2016-09-29 12:21:07,805 Done. Found 76 pids
5856 2016-09-29 12:21:07,805 Searching for EOS documents
5856 2016-09-29 12:21:07,935 Parsing 881SRSTW Integrated Services Router
5856 2016-09-29 12:21:07,935 http://www.cisco.com/c/en/us/support/routers/881srstw-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:07,945 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:08,225 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:08,435 Adding pid into db_q
5856 2016-09-29 12:21:08,435 Done. Found 78 pids
5856 2016-09-29 12:21:08,435 Searching for EOS documents
5856 2016-09-29 12:21:08,575 Parsing 881W Integrated Services Router
5856 2016-09-29 12:21:08,575 http://www.cisco.com/c/en/us/support/routers/881w-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:08,575 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:08,886 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:09,076 Adding pid into db_q
5856 2016-09-29 12:21:09,076 Done. Found 91 pids
5856 2016-09-29 12:21:09,076 Searching for EOS documents
5856 2016-09-29 12:21:09,226 Parsing 886 Integrated Services Router
5856 2016-09-29 12:21:09,226 http://www.cisco.com/c/en/us/support/routers/886-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:09,226 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:09,536 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:09,726 Adding pid into db_q
5856 2016-09-29 12:21:09,726 Done. Found 77 pids
5856 2016-09-29 12:21:09,726 Searching for EOS documents
5856 2016-09-29 12:21:09,946 Parsing 886VA Integrated Services Router
5856 2016-09-29 12:21:09,946 http://www.cisco.com/c/en/us/support/routers/886va-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:09,946 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:10,446 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:10,636 Adding pid into db_q
5856 2016-09-29 12:21:10,646 Done. Found 79 pids
5856 2016-09-29 12:21:10,646 Searching for EOS documents
5856 2016-09-29 12:21:10,782 Parsing 886VA-CUBE Integrated Services Router
5856 2016-09-29 12:21:10,782 http://www.cisco.com/c/en/us/support/routers/886va-cube-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:10,782 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:11,092 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:11,292 Adding pid into db_q
5856 2016-09-29 12:21:11,292 Done. Found 49 pids
5856 2016-09-29 12:21:11,292 Searching for EOS documents
5856 2016-09-29 12:21:11,422 Parsing 886VA-W Integrated Services Router
5856 2016-09-29 12:21:11,422 http://www.cisco.com/c/en/us/support/routers/886va-w-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:11,432 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:11,702 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:11,902 Adding pid into db_q
5856 2016-09-29 12:21:11,902 Done. Found 76 pids
5856 2016-09-29 12:21:11,902 Searching for EOS documents
5856 2016-09-29 12:21:12,092 Parsing 886VAG 3G Integrated Services Router
5856 2016-09-29 12:21:12,092 http://www.cisco.com/c/en/us/support/routers/886vag-3g-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:12,092 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:12,452 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:12,652 Adding pid into db_q
5856 2016-09-29 12:21:12,652 Done. Found 43 pids
5856 2016-09-29 12:21:12,652 Searching for EOS documents
5856 2016-09-29 12:21:12,802 Parsing 886W Integrated Services Router
5856 2016-09-29 12:21:12,802 http://www.cisco.com/c/en/us/support/routers/886w-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:12,803 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:13,093 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:13,313 Adding pid into db_q
5856 2016-09-29 12:21:13,313 Done. Found 74 pids
5856 2016-09-29 12:21:13,313 Searching for EOS documents
5856 2016-09-29 12:21:13,443 Parsing 887 Integrated Services Router
5856 2016-09-29 12:21:13,453 http://www.cisco.com/c/en/us/support/routers/887-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:13,453 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:13,843 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:14,053 Adding pid into db_q
5856 2016-09-29 12:21:14,053 Done. Found 80 pids
5856 2016-09-29 12:21:14,063 Searching for EOS documents
5856 2016-09-29 12:21:14,203 Parsing 887V Integrated Services Router
5856 2016-09-29 12:21:14,203 http://www.cisco.com/c/en/us/support/routers/887v-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:14,203 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:14,583 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:14,783 Adding pid into db_q
5856 2016-09-29 12:21:14,783 Done. Found 85 pids
5856 2016-09-29 12:21:14,783 Searching for EOS documents
5856 2016-09-29 12:21:14,913 Parsing 887VA Integrated Services Router
5856 2016-09-29 12:21:14,913 http://www.cisco.com/c/en/us/support/routers/887va-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:14,923 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:15,243 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:15,433 Adding pid into db_q
5856 2016-09-29 12:21:15,433 Done. Found 84 pids
5856 2016-09-29 12:21:15,433 Searching for EOS documents
5856 2016-09-29 12:21:15,573 Parsing 887VA M Integrated Services Router
5856 2016-09-29 12:21:15,573 http://www.cisco.com/c/en/us/support/routers/887va-m-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:15,573 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:15,863 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:16,103 Adding pid into db_q
5856 2016-09-29 12:21:16,103 Done. Found 78 pids
5856 2016-09-29 12:21:16,103 Searching for EOS documents
5856 2016-09-29 12:21:16,263 Parsing 887VA-CUBE Integrated Services Router
5856 2016-09-29 12:21:16,263 http://www.cisco.com/c/en/us/support/routers/887va-cube-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:16,263 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:16,573 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:16,783 Adding pid into db_q
5856 2016-09-29 12:21:16,783 Done. Found 52 pids
5856 2016-09-29 12:21:16,783 Searching for EOS documents
5856 2016-09-29 12:21:16,954 Parsing 887VA-W Integrated Services Router
5856 2016-09-29 12:21:16,954 http://www.cisco.com/c/en/us/support/routers/887va-w-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:16,954 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:17,214 Gathering PN assosiated with this device and some eos info
